序号,题干,选项 A,选项 B,选项 C,选项  D,选项 E,选项 F,选项 G,选项 H,解析,分数,答案,标签
40,上海沿浦,汽车内饰-车座椅,上海,,,,,,,,,ABCDEFGH,x133-汽车零部件
41,继峰股份,汽车内饰-车座椅,浙江-宁波,,,,,,,,,ABCDEFGH,x133-汽车零部件
42,天成自控,汽车内饰-车座椅,浙江-台州,,,,,,,,,ABCDEFGH,x133-汽车零部件
43,瑞玛精密,汽车内饰-车座椅,江苏-苏州,,,,,,,,,ABCDEFGH,x133-汽车零部件
44,汇得科技,汽车内饰-车座椅,上海,,,,,,,,,ABCDEFGH,x133-汽车零部件
45,福赛科技-300,汽车内饰-车座椅,安徽-芜湖,,,,,,,,,ABCDEFGH,x133-汽车零部件
46,华域汽车,汽车内饰-内饰,,,,,,,,,,ABCDEFGH,x133-汽车零部件
47,富维股份,汽车内饰-内饰,吉林-长春,,,,,,,,,ABCDEFGH,x133-汽车零部件
48,继峰股份,汽车内饰-内饰,,,,,,,,,,ABCDEFGH,x133-汽车零部件
49,宁波华翔,汽车内饰-内饰,浙江-宁波,,,,,,,,,ABCDEFGH,x133-汽车零部件
50,常熟汽饰,汽车内饰-内饰,江苏-苏州,,,,,,,,,ABCDEFGH,x133-汽车零部件
51,模塑科技,汽车内饰-内饰,江苏-无锡,,,,,,,,,ABCDEFGH,x133-汽车零部件
52,双林股份-300,汽车内饰-内饰,浙江-宁波,,,,,,,,,ABCDEFGH,x133-汽车零部件
53,峰璟股份,汽车内饰-内饰,北京,,,,,,,,,ABCDEFGH,x133-汽车零部件
54,科力装备-300,汽车内饰-内饰,河北-秦皇岛,,,,,,,,,ABCDEFGH,x133-汽车零部件
55,天安新材,汽车内饰-内饰,广东-佛山,,,,,,,,,ABCDEFGH,x133-汽车零部件
56,汇得科技,汽车内饰-内饰,,,,,,,,,,ABCDEFGH,x133-汽车零部件
57,新泉股份,汽车内饰-内饰,江苏-镇江,,,,,,,,,ABCDEFGH,x133-汽车零部件
58,东来科技-688,汽车内饰-内饰,上海,,,,,,,,,ABCDEFGH,x133-汽车零部件
59,万向钱潮,汽车金属件-轴承,浙江-杭州,,,,,,,,,ABCDEFGH,x133-汽车零部件
60,襄阳轴承,汽车金属件-轴承,湖北-襄阳,,,,,,,,,ABCDEFGH,x133-汽车零部件
61,光洋股份,汽车金属件-轴承,江苏-常州,,,,,,,,,ABCDEFGH,x133-汽车零部件
62,兆丰股份-300,汽车金属件-轴承,浙江-杭州,,,,,,,,,ABCDEFGH,x133-汽车零部件
63,南方精工,汽车金属件-轴承,江苏-常州,,,,,,,,,ABCDEFGH,x133-汽车零部件
64,雷迪克-300,汽车金属件-轴承,浙江-杭州,,,,,,,,,ABCDEFGH,x133-汽车零部件
65,冠盛股份,汽车金属件-轴承,浙江-温州,,,,,,,,,ABCDEFGH,x133-汽车零部件
66,金沃股份-300,汽车金属件-轴承,浙江-衢州,,,,,,,,,ABCDEFGH,x133-汽车零部件
67,征和工业,汽车金属件-轴承,山东-青岛,,,,,,,,,ABCDEFGH,x133-汽车零部件
68,泰祥股份-300,汽车金属件-轴承,湖北-十堰,,,,,,,,,ABCDEFGH,x133-汽车零部件
69,正强股份-300,汽车金属件-轴承,浙江-杭州,,,,,,,,,ABCDEFGH,x133-汽车零部件
70,华纬科技,汽车金属件-弹簧,浙江-绍兴,,,,,,,,,ABCDEFGH,x133-汽车零部件
71,鹏翎股份-300,汽车金属件-尼龙管,天津,,,,,,,,,ABCDEFGH,x133-汽车零部件
72,溯联股份-300,汽车金属件-尼龙管,重庆,,,,,,,,,ABCDEFGH,x133-汽车零部件
73,川环科技-300,汽车金属件-尼龙管,四川-达州,,,,,,,,,ABCDEFGH,x133-汽车零部件
74,腾龙股份,汽车金属件-尼龙管,江苏-常州,,,,,,,,,ABCDEFGH,x133-汽车零部件
75,标榜股份-300,汽车金属件-尼龙管,江苏-无锡,,,,,,,,,ABCDEFGH,x133-汽车零部件
76,天普股份,汽车金属件-尼龙管,浙江-宁波,,,,,,,,,ABCDEFGH,x133-汽车零部件
77,凌云股份,汽车金属件-尼龙管,河北-保定,,,,,,,,,ABCDEFGH,x133-汽车零部件
78,模塑科技,汽车金属件-保险杠,,,,,,,,,,ABCDEFGH,x133-汽车零部件
79,超捷股份-300,汽车金属件-紧固件,上海,,,,,,,,,ABCDEFGH,x133-汽车零部件
80,浙江华远-300,汽车金属件-紧固件,浙江-温州,,,,,,,,,ABCDEFGH,x133-汽车零部件
81,双环传动,汽车金属件-齿轮,浙江-台州,,,,,,,,,ABCDEFGH,x133-汽车零部件
82,精锻科技-300,汽车金属件-齿轮,,,,,,,,,,ABCDEFGH,x133-汽车零部件
83,中马传动,汽车金属件-齿轮,,,,,,,,,,ABCDEFGH,x133-汽车零部件
84,丰立智能-300,汽车金属件-齿轮,浙江-台州,,,,,,,,,ABCDEFGH,x133-汽车零部件
85,兆威机电,汽车金属件-齿轮,深圳,,,,,,,,,ABCDEFGH,x133-汽车零部件
86,通力科技-300,汽车金属件-齿轮,浙江-温州,,,,,,,,,ABCDEFGH,x133-汽车零部件
87,宁波东力,汽车金属件-齿轮,浙江-宁波,,,,,,,,,ABCDEFGH,x133-汽车零部件
88,东利机械-300,汽车金属件-齿轮,河北-保定,,,,,,,,,ABCDEFGH,x133-汽车零部件
89,德宏股份,汽车金属件-发电机,浙江-湖州,,,,,,,,,ABCDEFGH,x133-汽车零部件
90,神力股份,汽车金属件-发电机,江苏-常州,,,,,,,,,ABCDEFGH,x133-汽车零部件
91,锐新科技-300,汽车金属件-散热器,天津,,,,,,,,,ABCDEFGH,x133-汽车零部件
92,雪龙集团,汽车金属件-散热器,浙江-宁波,,,,,,,,,ABCDEFGH,x133-汽车零部件
93,凌云股份,汽车金属件-冲压件,,,,,,,,,,ABCDEFGH,x133-汽车零部件
94,华达科技,汽车金属件-冲压件,江苏-泰州,,,,,,,,,ABCDEFGH,x133-汽车零部件
95,宁波华翔,汽车金属件-冲压件,,,,,,,,,,ABCDEFGH,x133-汽车零部件
96,祥鑫科技,汽车金属件-冲压件,广东-东莞,,,,,,,,,ABCDEFGH,x133-汽车零部件
97,多利科技,汽车金属件-冲压件,安徽-滁州,,,,,,,,,ABCDEFGH,x133-汽车零部件
98,常青股份,汽车金属件-冲压件,安徽-合肥,,,,,,,,,ABCDEFGH,x133-汽车零部件
99,无锡振华,汽车金属件-冲压件,江苏-无锡,,,,,,,,,ABCDEFGH,x133-汽车零部件
100,联明股份,汽车金属件-冲压件,上海,,,,,,,,,ABCDEFGH,x133-汽车零部件
101,亚通精工,汽车金属件-冲压件,烟台,,,,,,,,,ABCDEFGH,x133-汽车零部件
102,中捷精工-300,汽车金属件-冲压件,江苏-无锡,,,,,,,,,ABCDEFGH,x133-汽车零部件
103,浙江黎明,汽车金属件-冲压件,浙江-舟山,,,,,,,,,ABCDEFGH,x133-汽车零部件
104,金麒麟-德州,汽车金属件-刹车片,山东德州,,,,,,,,,ABCDEFGH,x133-汽车零部件
105,美湖股份,汽车金属件-泵,湖南-衡阳,,,,,,,,,ABCDEFGH,x133-汽车零部件
106,圣龙股份,汽车金属件-泵,浙江-宁波,,,,,,,,,ABCDEFGH,x133-汽车零部件
107,海泰科-300,模具-注塑模具,山东-青岛,,,,,,,,,ABCDEFGH,x133-汽车零部件
108,宁波方正-300,模具-注塑模具,浙江-宁波,,,,,,,,,ABCDEFGH,x133-汽车零部件
109,银宝山新,模具-注塑模具,深圳,,,,,,,,,ABCDEFGH,x133-汽车零部件
110,唯科科技,模具-注塑模具,,,,,,,,,,ABCDEFGH,x133-汽车零部件
111,利安科技-300,模具-注塑模具,浙江-宁波,,,,,,,,,ABCDEFGH,x133-汽车零部件
112,肈民科技,模具-注塑模具,,,,,,,,,,ABCDEFGH,x133-汽车零部件
113,天汽模,模具-冲压模具,天津,,,,,,,,,ABCDEFGH,x133-汽车零部件
114,瑞鹄模具,模具-冲压模具,安徽-芜湖,,,,,,,,,ABCDEFGH,x133-汽车零部件
115,威唐工业-300,模具-冲压模具,江苏-无锡,,,,,,,,,ABCDEFGH,x133-汽车零部件
116,维科精密-300,模具-冲压模具,上海,,,,,,,,,ABCDEFGH,x133-汽车零部件
117,科华控股,涡轮增压-涡轮壳,江苏-常州,,,,,,,,,ABCDEFGH,x133-汽车零部件
118,飞龙股份,涡轮增压-涡轮壳,河南-南阳,,,,,,,,,ABCDEFGH,x133-汽车零部件
119,锡南科技-300,涡轮增压-涡轮壳,江苏-无锡,,,,,,,,,ABCDEFGH,x133-汽车零部件
120,蠡湖股份-300,涡轮增压-涡轮壳,江苏-无锡,,,,,,,,,ABCDEFGH,x133-汽车零部件
121,贝斯特-300,涡轮增压-中间壳,江苏-无锡,,,,,,,,,ABCDEFGH,x133-汽车零部件
122,华培动力,涡轮增压-放气阀组件,上海,,,,,,,,,ABCDEFGH,x133-汽车零部件
123,英利汽车,结构件,吉林-长春,,,,,,,,,ABCDEFGH,x133-汽车零部件
124,泰鸿万立,结构件,浙江-台州,,,,,,,,,ABCDEFGH,x133-汽车零部件
