序号,题干,选项 A,选项 B,选项 C,选项  D,选项 E,选项 F,选项 G,选项 H,解析,分数,答案,标签
32,好莱客,衣橱柜,广州,,,,,,,,,ABCDEFGH,x26-家居
33,金牌家居,衣橱柜,福建-厦门,,,,,,,,,ABCDEFGH,x26-家居
34,皮阿诺,衣橱柜,广东-中山,,,,,,,,,ABCDEFGH,x26-家居
35,我乐家居,衣橱柜,江苏-南京,,,,,,,,,ABCDEFGH,x26-家居
36,顶固集创-300,衣橱柜,中山,,,,,,,,,ABCDEFGH,x26-家居
37,亚振家居,衣橱柜,江苏-南通,,,,,,,,,ABCDEFGH,x26-家居
38,慕思股份,床,广东-东莞,床垫市占率A股第一,,,,,,,,ABCDEFGH,x26-家居
39,喜临门,床,浙江-绍兴,,,,,,,,,ABCDEFGH,x26-家居
40,顾家家居,床,浙江-杭州,,,,,,,,,ABCDEFGH,x26-家居
41,梦百合,床,江苏-南通,,,,,,,,,ABCDEFGH,x26-家居
42,豪江智能-300,床,山东青岛,,,,,,,,,ABCDEFGH,x26-家居
43,箭牌家居,卫浴,广东-佛山,卫浴营收A股第一,,,,,,,,ABCDEFGH,x26-家居
44,惠达卫浴,卫浴,河北-唐山,,,,,,,,,ABCDEFGH,x26-家居
45,海鸥住工,卫浴,广州,,,,,,,,,ABCDEFGH,x26-家居
46,瑞尔特,卫浴,福建-厦门,全球市占前三的冲水组件厂商,,,,,,,,ABCDEFGH,x26-家居
47,万得凯-300,卫浴,浙江-台州,,,,,,,,,ABCDEFGH,x26-家居
48,悍高集团,厨房五金,佛山,家居收纳五金,,,,,,,,ABCDEFGH,x26-家居
49,星徽股份,厨房五金,佛山,抽屉滑轨,,,,,,,,ABCDEFGH,x26-家居
50,华瓷股份,碗盘杯,湖南-株洲,日用陶瓷营收A股第一，13亿,,,,,,,,ABCDEFGH,x26-家居
51,德力股份,碗盘杯,安徽-滁州,日用陶瓷营收A股第2,,,,,,,,ABCDEFGH,x26-家居
52,松发股份,碗盘杯,广东-潮州,日用陶瓷营收A股第3,,,,,,,,ABCDEFGH,x26-家居
53,四通股份,碗盘杯,广东-潮州,日用陶瓷营收A股第4,,,,,,,,ABCDEFGH,x26-家居
54,众鑫股份,碗盘杯,浙江-金华,公司餐饮具营收12亿,,,,,,,,ABCDEFGH,x26-家居
55,居然智家,家居零售,武汉,租赁及加盟管理业务营收69亿,,,,,,,,ABCDEFGH,x26-家居
56,美凯龙,家具零售,上海,公司家居商业服务业营收88亿,,,,,,,,ABCDEFGH,x26-家居
